"No.","Time","Source","Destination","Protocol","Info","Length","Delta"
"471","0.796850","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000988"
"472","0.797735","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"473","0.798622","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"474","0.799687","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001065"
"475","0.800534","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000847"
"476","0.801335","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000801"
"477","0.802312","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000977"
"478","0.803204","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000892"
"479","0.804119","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000915"
"480","0.804754","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000635"
"481","0.805662","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000908"
"482","0.806506","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000844"
"483","0.807427","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000921"
"484","0.808314","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"485","0.809166","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000852"
"486","0.810416","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001250"
"487","0.810969","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000553"
"488","0.811829","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000860"
"489","0.812747","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000918"
"490","0.813614","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000867"
"491","0.814519","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000905"
"492","0.815415","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000896"
"493","0.816265","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000850"
"494","0.817195","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000930"
"495","0.818082","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"496","0.818967","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"497","0.819843","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000876"
"498","0.820729","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"499","0.821614","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"500","0.822568","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000954"
"501","0.900673","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.078105"
"502","0.901833","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001160"
"503","0.902597","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000764"
"504","0.903331","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000734"
"505","0.904869","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001538"
"506","0.905892","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001023"
"507","0.906473","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000581"
"508","0.907071","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000598"
"509","0.907646","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000575"
"510","0.908659","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001013"
"511","0.909361","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000702"
"512","0.909955","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000594"
"513","0.910485","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000530"
"514","0.911052","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000567"
"515","0.911617","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000565"
"516","0.912266","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000649"
"517","0.913100","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000834"
"518","0.913970","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000870"
"519","0.914917","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000947"
"520","0.915743","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000826"
"521","0.916627","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"522","0.917514","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"523","0.918421","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000907"
"524","0.919356","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000935"
"525","0.920177","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000821"
"526","0.921060","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000883"
"527","0.921948","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"528","0.922835","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"529","0.923723","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"530","0.924624","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000901"
"531","0.925492","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000868"
"532","0.926424","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000932"
"533","0.927269","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000845"
"534","0.928254","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000985"
"535","0.929138","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"536","0.930026","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"537","0.930909","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000883"
"538","0.931796","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"539","0.932681","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"540","0.933569","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"541","0.934430","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000861"
"542","0.935242","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000812"
"543","0.936185","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000943"
"544","0.937116","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000931"
"545","0.938005","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000889"
"546","0.938787","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000782"
"547","0.939774","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000987"
"548","0.940659","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"549","0.941546","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"550","0.942433","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"551","0.943595","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001162"
"552","0.944135","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000540"
"553","0.945296","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001161"
"554","0.946138","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000842"
"555","0.946795","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000657"
"556","0.947894","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001099"
"557","0.948981","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001087"
"558","0.949520","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000539"
"559","0.950566","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001046"
"560","0.951227","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000661"
"561","0.952321","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001094"
"562","0.953202","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000881"
"563","0.954078","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000876"
"564","0.954777","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000699"
"565","0.955788","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001011"
"566","0.956561","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000773"
"567","0.957420","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000859"
"568","0.958330","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000910"
"569","0.959187","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000857"
"570","0.960124","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000937"
"571","0.960961","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000837"
"572","0.961850","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000889"
"573","0.962757","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000907"
"574","0.963633","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000876"
"575","0.964867","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001234"
"576","0.965436","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000569"
"577","0.966467","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001031"
"578","0.967326","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000859"
"579","0.968227","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000901"
"580","0.969101","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000874"
"581","0.970012","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000911"
"582","0.970862","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000850"
"583","1.044675","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.073813"
"585","1.046295","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001620"
"586","1.047485","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001190"
"587","1.048149","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000664"
"588","1.049205","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001056"
"589","1.049914","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000709"
"590","1.050520","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000606"
"591","1.051381","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000861"
"592","1.051905","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000524"
"593","1.052450","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000545"
"594","1.052957","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000507"
"595","1.053471","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000514"
"596","1.054004","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000533"
"597","1.054831","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000827"
"598","1.055563","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000732"
"599","1.056458","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000895"
"600","1.057377","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000919"
"601","1.058219","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000842"
"602","1.059108","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000889"
"603","1.059991","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000883"
"604","1.060982","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000991"
"605","1.061764","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000782"
"606","1.062650","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"607","1.063537","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"608","1.064427","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000890"
"609","1.065387","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000960"
"610","1.066218","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000831"
"611","1.067087","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000869"
"612","1.067971","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"613","1.068859","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"614","1.069756","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000897"
"615","1.070628","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000872"
"616","1.071579","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000951"
"617","1.072502","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000923"
"618","1.073384","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000882"
"619","1.074297","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000913"
"620","1.075068","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000771"
"621","1.076049","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000981"
"622","1.076934","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"623","1.077822","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"624","1.078706","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"625","1.079592","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"626","1.080480","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"627","1.081264","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000784"
"628","1.082252","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000988"
"629","1.083137","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"630","1.084025","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000888"
"631","1.084841","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000816"
"632","1.085727","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"633","1.086831","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001104"
"634","1.087706","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000875"
"635","1.088435","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000729"
"636","1.089563","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001128"
"637","1.090213","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000650"
"638","1.091229","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001016"
"639","1.092082","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000853"
"640","1.092853","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000771"
"641","1.093831","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000978"
"642","1.094813","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000982"
"643","1.095613","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000800"
"644","1.096702","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001089"
"645","1.097478","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000776"
"646","1.098400","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000922"
"647","1.099222","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000822"
"648","1.100138","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000916"
"649","1.100919","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000781"
"650","1.101733","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000814"
"651","1.102801","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001068"
"652","1.103452","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000651"
"653","1.104651","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001199"
"654","1.105300","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000649"
"655","1.106111","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000811"
"656","1.107020","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000909"
"657","1.107870","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000850"
"658","1.108786","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000916"
"659","1.109641","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000855"
"660","1.110527","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"661","1.111444","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000917"
"662","1.112328","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"663","1.113205","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000877"
"664","1.114233","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001028"
"665","1.115167","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000934"
"666","1.187114","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.071947"
"667","1.187918","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000804"
"668","1.188760","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000842"
"669","1.189680","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000920"
"670","1.190596","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000916"
"671","1.191875","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001279"
"672","1.192546","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000671"
"673","1.193038","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000492"
"674","1.193586","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000548"
"675","1.194238","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000652"
"676","1.194994","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000756"
"677","1.195505","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000511"
"678","1.196022","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000517"
"679","1.196622","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000600"
"680","1.197302","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000680"
"681","1.198192","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000890"
"682","1.199135","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000943"
"683","1.199956","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000821"
"684","1.200840","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000884"
"685","1.201725","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"686","1.202610","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"687","1.203497","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"688","1.204589","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.001092"
"689","1.205296","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000707"
"690","1.206157","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000861"
"691","1.207043","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"692","1.207928","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000885"
"693","1.208818","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000890"
"694","1.209705","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000887"
"695","1.210591","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000886"
"696","1.211577","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000986"
"697","1.212438","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000861"
"698","1.213250","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000812"
"699","1.214174","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000924"
"700","1.215023","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000849"
"701","1.215968","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000945"
"702","1.216907","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000939"
"703","1.217679","10.0.0.1","10.0.0.2","DNS","Unknown operation (11) 0x5858[Malformed Packet]","554","0.000772"
